"level" "taxa" "taxashort" "hex" "R" "G" "B"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae]." "" "#D3612C" "0.827586206896552" "0.379310344827586" "0.172413793103448"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae].Chryseobacterium" "Chryseobacterium" "#D32395" "0.827586206896552" "0.137931034482759" "0.586206896551724"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae].Cloacibacterium" "Cloacibacterium" "#8D2CC1" "0.551724137931034" "0.172413793103448" "0.758620689655172"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae].Elizabethkingia" "Elizabethkingia" "#B9DCA7" "0.724137931034483" "0.862068965517241" "0.655172413793103"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae].Riemerella" "Riemerella" "#58236A" "0.344827586206897" "0.137931034482759" "0.413793103448276"
"6" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.[Weeksellaceae].Wautersiella" "Wautersiella" "#E5DC2C" "0.896551724137931" "0.862068965517241" "0.172413793103448"
"6" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales.." "" "#FFCAB9" "1" "0.793103448275862" "0.724137931034483"
"6" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales.Sphingobacteriaceae." "" "#848D00" "0.517241379310345" "0.551724137931034" "0"
"6" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales.Sphingobacteriaceae.Pedobacter" "Pedobacter" "#FF588D" "1" "0.344827586206897" "0.551724137931034"
"6" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales.Sphingobacteriaceae.Sphingobacterium" "Sphingobacterium" "#EDB9FF" "0.931034482758621" "0.724137931034483" "1"
"6" "Bacteria.Bacteroidetes.[Rhodothermi].[Rhodothermales].Rhodothermaceae." "" "#D3B000" "0.827586206896552" "0.689655172413793" "0"
"6" "Bacteria.Bacteroidetes.[Rhodothermi].[Rhodothermales].Rhodothermaceae.Rubricoccus" "Rubricoccus" "#84D3FF" "0.517241379310345" "0.827586206896552" "1"
"6" "Bacteria.Bacteroidetes.[Rhodothermi].[Rhodothermales].[Balneolaceae].KSA1" "KSA1" "#72FFD3" "0.448275862068966" "1" "0.827586206896552"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Chitinophagaceae.Other" "Chitinophagaceae;Other" "#4F099E" "0.310344827586207" "0.0344827586206897" "0.620689655172414"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Chitinophagaceae." "" "#4F58ED" "0.310344827586207" "0.344827586206897" "0.931034482758621"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Chitinophagaceae.Flavisolibacter" "Flavisolibacter" "#61B084" "0.379310344827586" "0.689655172413793" "0.517241379310345"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Chitinophagaceae.Sediminibacterium" "Sediminibacterium" "#8D6AD3" "0.551724137931034" "0.413793103448276" "0.827586206896552"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Chitinophagaceae.Segetibacter" "Segetibacter" "#C1D3F6" "0.758620689655172" "0.827586206896552" "0.96551724137931"
"6" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales].Saprospiraceae." "" "#3E4623" "0.241379310344828" "0.275862068965517" "0.137931034482759"
"6" "Bacteria.Chlamydiae.Chlamydiia.Chlamydiales.." "" "#DC46CA" "0.862068965517241" "0.275862068965517" "0.793103448275862"
"6" "Bacteria.Chlamydiae.Chlamydiia.Chlamydiales.Parachlamydiaceae.Candidatus Protochlamydia" "Candidatus Protochlamydia" "#B0FFF6" "0.689655172413793" "1" "0.96551724137931"
"6" "Bacteria.Chloroflexi.Anaerolineae.Anaerolineales.Anaerolinaceae.Anaerolinea" "Anaerolinea" "#DCFF58" "0.862068965517241" "1" "0.344827586206897"
"6" "Bacteria.Chloroflexi.Anaerolineae.Ardenscatenales.Ardenscatenaceae.Ardenscatena" "Ardenscatena" "#9E12E5" "0.620689655172414" "0.0689655172413793" "0.896551724137931"
"6" "Bacteria.Chloroflexi.Anaerolineae.Caldilineales.Caldilineaceae.Caldilinea" "Caldilinea" "#C1586A" "0.758620689655172" "0.344827586206897" "0.413793103448276"
"6" "Bacteria.Chloroflexi.Anaerolineae.DRC31.." "" "#CAB07B" "0.793103448275862" "0.689655172413793" "0.482758620689655"
"6" "Bacteria.Chloroflexi.Anaerolineae.GCA004.." "" "#7B8DA7" "0.482758620689655" "0.551724137931034" "0.655172413793103"
"6" "Bacteria.Chloroflexi.Anaerolineae.SBR1031.A4b." "" "#1272C1" "0.0689655172413793" "0.448275862068966" "0.758620689655172"
"6" "Bacteria.Chloroflexi.Chloroflexi.AKIW781.." "" "#FF613E" "1" "0.379310344827586" "0.241379310344828"
"6" "Bacteria.Chloroflexi.Chloroflexi.Chloroflexales.Other.Other" "Chloroflexales;Other;Other" "#CA7200" "0.793103448275862" "0.448275862068966" "0"
"6" "Bacteria.Chloroflexi.Chloroflexi.Chloroflexales.Chloroflexaceae.Chloronema" "Chloronema" "#72462C" "0.448275862068966" "0.275862068965517" "0.172413793103448"
"6" "Bacteria.Chloroflexi.Chloroflexi.[Roseiflexales].." "" "#7BC100" "0.482758620689655" "0.758620689655172" "0"
"6" "Bacteria.Chloroflexi.Ellin6529..." "" "#C1DCD3" "0.758620689655172" "0.862068965517241" "0.827586206896552"
"6" "Bacteria.Chloroflexi.Gitt-GS-136..." "" "#B09512" "0.689655172413793" "0.586206896551724" "0.0689655172413793"
"6" "Bacteria.Chloroflexi.S085..." "" "#612C46" "0.379310344827586" "0.172413793103448" "0.275862068965517"
"6" "Bacteria.Chloroflexi.TK10.Other.Other.Other" "TK10;Other;Other;Other" "#D37BCA" "0.827586206896552" "0.482758620689655" "0.793103448275862"
"6" "Bacteria.Chloroflexi.Thermomicrobia..." "" "#FF4F61" "1" "0.310344827586207" "0.379310344827586"
"6" "Bacteria.Chloroflexi.Thermomicrobia.JG30-KF-CM45.." "" "#4F8DFF" "0.310344827586207" "0.551724137931034" "1"
"6" "Bacteria.Chloroflexi.Thermomicrobia.Sphaerobacterales.." "" "#9E124F" "0.620689655172414" "0.0689655172413793" "0.310344827586207"
"6" "Bacteria.Cyanobacteria.4C0d-2.MLE1-12.." "" "#464658" "0.275862068965517" "0.275862068965517" "0.344827586206897"
"6" "Bacteria.Cyanobacteria.4C0d-2.YS2.." "" "#61E5D3" "0.379310344827586" "0.896551724137931" "0.827586206896552"
"6" "Bacteria.Cyanobacteria.Chloroplast..." "" "#F6F68D" "0.96551724137931" "0.96551724137931" "0.551724137931034"
"6" "Bacteria.Cyanobacteria.Chloroplast.CAB-I.." "" "#A76135" "0.655172413793103" "0.379310344827586" "0.206896551724138"
"6" "Bacteria.Cyanobacteria.Chloroplast.Chlorophyta.." "" "#008DC1" "0" "0.551724137931034" "0.758620689655172"
"6" "Bacteria.Cyanobacteria.Chloroplast.Chlorophyta.Chlamydomonadaceae.Other" "Chlamydomonadaceae;Other" "#FF00D3" "1" "0" "0.827586206896552"
"6" "Bacteria.Cyanobacteria.Chloroplast.Chlorophyta.Chlamydomonadaceae." "" "#8D4F58" "0.551724137931034" "0.310344827586207" "0.344827586206897"
"6" "Bacteria.Cyanobacteria.Chloroplast.Stramenopiles.." "" "#B96AD3" "0.724137931034483" "0.413793103448276" "0.827586206896552"
"6" "Bacteria.Cyanobacteria.Chloroplast.Streptophyta.." "" "#D39EC1" "0.827586206896552" "0.620689655172414" "0.758620689655172"
"6" "Bacteria.Cyanobacteria.ML635J-21..." "" "#00612C" "0" "0.379310344827586" "0.172413793103448"
"6" "Bacteria.Cyanobacteria.Nostocophycideae.Nostocales.Nostocaceae." "" "#FFD3E5" "1" "0.827586206896552" "0.896551724137931"
"6" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Chroococcales.Xenococcaceae." "" "#95121A" "0.586206896551724" "0.0689655172413793" "0.103448275862069"
"6" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Chroococcales.Xenococcaceae.Chroococcidiopsis" "Chroococcidiopsis" "#6AD37B" "0.413793103448276" "0.827586206896552" "0.482758620689655"
"6" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Oscillatoriales.Phormidiaceae.Phormidium" "Phormidium" "#350972" "0.206896551724138" "0.0344827586206897" "0.448275862068966"
"6" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Oscillatoriales.Phormidiaceae.Planktothrix" "Planktothrix" "#7BD3DC" "0.482758620689655" "0.827586206896552" "0.862068965517241"
"6" "Bacteria.Cyanobacteria.Synechococcophycideae.Pseudanabaenales.Pseudanabaenaceae." "" "#001A2C" "0" "0.103448275862069" "0.172413793103448"
"6" "Bacteria.Cyanobacteria.Synechococcophycideae.Pseudanabaenales.Pseudanabaenaceae.Leptolyngbya" "Leptolyngbya" "#DC0009" "0.862068965517241" "0" "0.0344827586206897"
"6" "Bacteria.Cyanobacteria.Synechococcophycideae.Synechococcales.Acaryochloridaceae.Acaryochloris" "Acaryochloris" "#9E7B35" "0.620689655172414" "0.482758620689655" "0.206896551724138"
"6" "Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae.Geovibrio" "Geovibrio" "#726A23" "0.448275862068966" "0.413793103448276" "0.137931034482759"
"6" "Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae.Mucispirillum" "Mucispirillum" "#CA847B" "0.793103448275862" "0.517241379310345" "0.482758620689655"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Other.Other" "Bacillales;Other;Other" "#9E09A7" "0.620689655172414" "0.0344827586206897" "0.655172413793103"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.." "" "#FF6A00" "1" "0.413793103448276" "0"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Alicyclobacillaceae.Alicyclobacillus" "Alicyclobacillus" "#FF8DED" "1" "0.551724137931034" "0.931034482758621"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Other" "Bacillaceae;Other" "#C1FFB9" "0.758620689655172" "1" "0.724137931034483"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae." "" "#C1D384" "0.758620689655172" "0.827586206896552" "0.517241379310345"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Anaerobacillus" "Anaerobacillus" "#E58D61" "0.896551724137931" "0.551724137931034" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Anoxybacillus" "Anoxybacillus" "#3E2CA7" "0.241379310344828" "0.172413793103448" "0.655172413793103"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus" "Bacillus" "#61A7B0" "0.379310344827586" "0.655172413793103" "0.689655172413793"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Geobacillus" "Geobacillus" "#9EB09E" "0.620689655172414" "0.689655172413793" "0.620689655172414"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Marinibacillus" "Marinibacillus" "#848461" "0.517241379310345" "0.517241379310345" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Marinococcus" "Marinococcus" "#FF7B35" "1" "0.482758620689655" "0.206896551724138"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Oceanobacillus" "Oceanobacillus" "#5858C1" "0.344827586206897" "0.344827586206897" "0.758620689655172"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae.Brochothrix" "Brochothrix" "#4FC12C" "0.310344827586207" "0.758620689655172" "0.172413793103448"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae." "" "#8DB000" "0.551724137931034" "0.689655172413793" "0"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Cohnella" "Cohnella" "#C1B9F6" "0.758620689655172" "0.724137931034483" "0.96551724137931"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus" "Paenibacillus" "#FFDC4F" "1" "0.862068965517241" "0.310344827586207"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Saccharibacillus" "Saccharibacillus" "#726161" "0.448275862068966" "0.379310344827586" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Other" "Planococcaceae;Other" "#722C1A" "0.448275862068966" "0.172413793103448" "0.103448275862069"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae." "" "#460900" "0.275862068965517" "0.0344827586206897" "0"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Lysinibacillus" "Lysinibacillus" "#84468D" "0.517241379310345" "0.275862068965517" "0.551724137931034"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Planococcus" "Planococcus" "#6A3ED3" "0.413793103448276" "0.241379310344828" "0.827586206896552"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Planomicrobium" "Planomicrobium" "#849EFF" "0.517241379310345" "0.620689655172414" "1"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Rummeliibacillus" "Rummeliibacillus" "#61006A" "0.379310344827586" "0" "0.413793103448276"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Sporosarcina" "Sporosarcina" "#9E3500" "0.620689655172414" "0.206896551724138" "0"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Sporolactobacillaceae.Other" "Sporolactobacillaceae;Other" "#7BF6B0" "0.482758620689655" "0.96551724137931" "0.689655172413793"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Jeotgalicoccus" "Jeotgalicoccus" "#355823" "0.206896551724138" "0.344827586206897" "0.137931034482759"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus" "Macrococcus" "#00A77B" "0" "0.655172413793103" "0.482758620689655"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Salinicoccus" "Salinicoccus" "#8D6A9E" "0.551724137931034" "0.413793103448276" "0.620689655172414"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus" "Staphylococcus" "#B98DF6" "0.724137931034483" "0.551724137931034" "0.96551724137931"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Other" "Thermoactinomycetaceae;Other" "#588461" "0.344827586206897" "0.517241379310345" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae." "" "#23093E" "0.137931034482759" "0.0344827586206897" "0.241379310344828"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae.Planifilum" "Planifilum" "#9EB958" "0.620689655172414" "0.724137931034483" "0.344827586206897"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.[Exiguobacteraceae]." "" "#CA3E23" "0.793103448275862" "0.241379310344828" "0.137931034482759"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.[Exiguobacteraceae].Exiguobacterium" "Exiguobacterium" "#B08DD3" "0.689655172413793" "0.551724137931034" "0.827586206896552"
"6" "Bacteria.Firmicutes.Bacilli.Bacillales.[Thermicanaceae].Thermicanus" "Thermicanus" "#D3C146" "0.827586206896552" "0.758620689655172" "0.275862068965517"
"6" "Bacteria.Firmicutes.Bacilli.Gemellales.Gemellaceae." "" "#7B7BB0" "0.482758620689655" "0.482758620689655" "0.689655172413793"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Other.Other" "Lactobacillales;Other;Other" "#588484" "0.344827586206897" "0.517241379310345" "0.517241379310345"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.." "" "#6A0946" "0.413793103448276" "0.0344827586206897" "0.275862068965517"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Other" "Aerococcaceae;Other" "#A73E72" "0.655172413793103" "0.241379310344828" "0.448275862068966"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae." "" "#463523" "0.275862068965517" "0.206896551724138" "0.137931034482759"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Aerococcus" "Aerococcus" "#5823FF" "0.344827586206897" "0.137931034482759" "1"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Alkalibacterium" "Alkalibacterium" "#009E3E" "0" "0.620689655172414" "0.241379310344828"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Alloiococcus" "Alloiococcus" "#003E23" "0" "0.241379310344828" "0.137931034482759"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Facklamia" "Facklamia" "#00DCF6" "0" "0.862068965517241" "0.96551724137931"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Aerococcaceae.Marinilactibacillus" "Marinilactibacillus" "#D300C1" "0.827586206896552" "0" "0.758620689655172"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae." "" "#FFB061" "1" "0.689655172413793" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Carnobacterium" "Carnobacterium" "#129E9E" "0.0689655172413793" "0.620689655172414" "0.620689655172414"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Desemzia" "Desemzia" "#00DCB9" "0" "0.862068965517241" "0.724137931034483"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella" "Granulicatella" "#46587B" "0.275862068965517" "0.344827586206897" "0.482758620689655"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Carnobacteriaceae.Trichococcus" "Trichococcus" "#F6F6C1" "0.96551724137931" "0.96551724137931" "0.758620689655172"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Other" "Enterococcaceae;Other" "#E561FF" "0.896551724137931" "0.379310344827586" "1"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus" "Enterococcus" "#D38D9E" "0.827586206896552" "0.551724137931034" "0.620689655172414"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Other" "Lactobacillaceae;Other" "#355895" "0.206896551724138" "0.344827586206897" "0.586206896551724"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae." "" "#8DA761" "0.551724137931034" "0.655172413793103" "0.379310344827586"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus" "Lactobacillus" "#95B0D3" "0.586206896551724" "0.689655172413793" "0.827586206896552"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Pediococcus" "Pediococcus" "#1A2323" "0.103448275862069" "0.137931034482759" "0.137931034482759"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae." "" "#FFB0B0" "1" "0.689655172413793" "0.689655172413793"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Leuconostoc" "Leuconostoc" "#840084" "0.517241379310345" "0" "0.517241379310345"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Leuconostocaceae.Weissella" "Weissella" "#586A4F" "0.344827586206897" "0.413793103448276" "0.310344827586207"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Lactococcus" "Lactococcus" "#B0FF12" "0.689655172413793" "1" "0.0689655172413793"
"6" "Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus" "Streptococcus" "#092300" "0.0344827586206897" "0.137931034482759" "0"
"6" "Bacteria.Firmicutes.Bacilli.Turicibacterales.Turicibacteraceae.Turicibacter" "Turicibacter" "#35357B" "0.206896551724138" "0.206896551724138" "0.482758620689655"
"6" "Bacteria.Firmicutes.Clostridia.Other.Other.Other" "Clostridia;Other;Other;Other" "#FFC1ED" "1" "0.758620689655172" "0.931034482758621"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Other.Other" "Clostridiales;Other;Other" "#6AA761" "0.413793103448276" "0.655172413793103" "0.379310344827586"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.." "" "#FF1A4F" "1" "0.103448275862069" "0.310344827586207"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae." "" "#727B1A" "0.448275862068966" "0.482758620689655" "0.103448275862069"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Other" "Clostridiaceae;Other" "#9E9535" "0.620689655172414" "0.586206896551724" "0.206896551724138"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae." "" "#FFE5DC" "1" "0.896551724137931" "0.862068965517241"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium" "Clostridium" "#8DD39E" "0.551724137931034" "0.827586206896552" "0.620689655172414"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Dehalobacteriaceae.Dehalobacterium" "Dehalobacterium" "#00DC00" "0" "0.862068965517241" "0"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Anaerofustis" "Anaerofustis" "#953546" "0.586206896551724" "0.206896551724138" "0.275862068965517"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Other" "Lachnospiraceae;Other" "#3E1A2C" "0.241379310344828" "0.103448275862069" "0.172413793103448"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae." "" "#00843E" "0" "0.517241379310345" "0.241379310344828"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes" "Anaerostipes" "#B9FF72" "0.724137931034483" "1" "0.448275862068966"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia" "Blautia" "#DCED23" "0.862068965517241" "0.931034482758621" "0.137931034482759"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus" "Coprococcus" "#007295" "0" "0.448275862068966" "0.586206896551724"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea" "Dorea" "#000058" "0" "0" "0.344827586206897"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnobacterium" "Lachnobacterium" "#F6CA9E" "0.96551724137931" "0.793103448275862" "0.620689655172414"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira" "Lachnospira" "#CA6A9E" "0.793103448275862" "0.413793103448276" "0.620689655172414"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia" "Roseburia" "#FF84CA" "1" "0.517241379310345" "0.793103448275862"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.[Ruminococcus]" "[Ruminococcus]" "#B9B0CA" "0.724137931034483" "0.689655172413793" "0.793103448275862"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae." "" "#00FF95" "0" "1" "0.586206896551724"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitobacter" "Desulfitobacter" "#CA4695" "0.793103448275862" "0.275862068965517" "0.586206896551724"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.rc4-4" "rc4-4" "#9E2384" "0.620689655172414" "0.137931034482759" "0.517241379310345"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae." "" "#B961F6" "0.724137931034483" "0.379310344827586" "0.96551724137931"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Other" "Ruminococcaceae;Other" "#FF461A" "1" "0.275862068965517" "0.103448275862069"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae." "" "#ED9523" "0.931034482758621" "0.586206896551724" "0.137931034482759"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus" "Anaerotruncus" "#8D3EED" "0.551724137931034" "0.241379310344828" "0.931034482758621"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens" "Ethanoligenens" "#C17B35" "0.758620689655172" "0.482758620689655" "0.206896551724138"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium" "Faecalibacterium" "#729ED3" "0.448275862068966" "0.620689655172414" "0.827586206896552"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillospira" "Oscillospira" "#8D6100" "0.551724137931034" "0.379310344827586" "0"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus" "Ruminococcus" "#72FF95" "0.448275862068966" "1" "0.586206896551724"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Other" "Veillonellaceae;Other" "#9E3535" "0.620689655172414" "0.206896551724138" "0.206896551724138"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae." "" "#6109DC" "0.379310344827586" "0.0344827586206897" "0.862068965517241"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Anaeromusa" "Anaeromusa" "#84F64F" "0.517241379310345" "0.96551724137931" "0.310344827586207"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Dialister" "Dialister" "#2C3EFF" "0.172413793103448" "0.241379310344828" "1"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Megamonas" "Megamonas" "#846AED" "0.517241379310345" "0.413793103448276" "0.931034482758621"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Megasphaera" "Megasphaera" "#C13558" "0.758620689655172" "0.206896551724138" "0.344827586206897"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Phascolarctobacterium" "Phascolarctobacterium" "#95DC72" "0.586206896551724" "0.862068965517241" "0.448275862068966"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Veillonella" "Veillonella" "#9584DC" "0.586206896551724" "0.517241379310345" "0.862068965517241"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Mogibacteriaceae]." "" "#4F8400" "0.310344827586207" "0.517241379310345" "0"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Mogibacteriaceae].Anaerovorax" "Anaerovorax" "#C14FB9" "0.758620689655172" "0.310344827586207" "0.724137931034483"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Anaerococcus" "Anaerococcus" "#7BB0FF" "0.482758620689655" "0.689655172413793" "1"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Finegoldia" "Finegoldia" "#723535" "0.448275862068966" "0.206896551724138" "0.206896551724138"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Helcococcus" "Helcococcus" "#B9C18D" "0.724137931034483" "0.758620689655172" "0.551724137931034"
"6" "Bacteria.Firmicutes.Clostridia.Clostridiales.[Tissierellaceae].Peptoniphilus" "Peptoniphilus" "#E5C172" "0.896551724137931" "0.758620689655172" "0.448275862068966"
